ID1,CASEID,HHID,V001,V002,V003,V004,V007,V008,V009,V010,V011,V012,V013,V014,V015,V017,V018,V019,V019A,V020,V021,V023,V024,V025,V026,V027,V028,V029,V030,V031,V032,V033,V034,V040,V042,V043,V044,V000,Q105DD,V101,V102,V103,V104,V105,V106,V107,V113,V115,V116,V119,V120,V121,V122,V123,V124,V125,V127,V128,V129,V130,V131,V133,V134,V135,V136,V137,V138,V139,V140,V141,V149,V150,V151,V152,V153,AWFACTT,AWFACTU,AWFACTR,AWFACTE,AWFACTW,V155,V156,V157,V158,V159,V160,V161,V166,V167,V168,ML101,QD333_1,QD333_2,QD333_3,QD333_4,QD333_5,QD333_6,UBIGEO,V022,V005,V190,V191,mujeres12a49
2024,      340212201  2,      340212201,3402,122,2,3402,2024,1491,3,1989,1072,34,4,1,1,1429,18,63,4,0,3402,8,8,1,2,1,0,0,0, ,0, ,3,3537,1,0,1,PE6,30,8,1,1,95, ,3,5,11,996,11,1,1,1,0,1,1,1,34,21,34, ,10,16,2,1,4,1,1,8,1,2,5,3,1,78,0,100,100,100,100,100,2, ,3,1,3,0,2,994, , , ,2,2,2,2,2,2,080601,73,578705,3,.499761363178773,2
2024,      340212401  4,      340212401,3402,124,4,3402,2024,1491,11,1999,1199,24,2,1,1,1429,18,63,4,0,3402,8,8,1,2,2,0,0,0, ,0, ,0,3537,1,0,1,PE6,4,8,1,1,95, ,3,3,11,996,11,1,1,1,1,1,0,0,33,31,31, ,10,14,2,1,5,1,1,8,1,2,5,3,1,58,1,100,100,100,100,100,2, ,1,3,1,0,2,994, , , ,2,2,2,2,2,2,080601,73,578705,5,1.58321291029054,2
2024,      340300601  1,      340300601,3403,6,1,3403,2024,1493,3,1997,1167,27,3,1,1,1429,16,65,4,0,3403,8,8,1,2,2,0,0,0, ,0, ,2,529,1,0,1,PE6,18,8,1,2,2,2,2,3,12,1,12,1,0,1,0,0,1,0,34,31,34, ,10,9,2,1,3,1,1,8,1,2,3,1,2,27,0,100,100,100,100,100,2, ,0,0,0,1,2,994, , , ,2,2,2,2,2,2,080910,74,566249,1,-.80816212440836,2
2024,      340301001  1,      340301001,3403,10,1,3403,2024,1493,5,1993,1121,31,4,1,1,1429,16,65,4,0,3403,8,8,1,2,1,0,0,0, ,0, ,0,529,1,0,0,PE6,25,8,1,3,10,3,2,5,11,996,11,0,0,0,1,0,1,0,34,11,34, ,10,11,2,1,9,4,3,8,1,2,4,1,2,31,0,100,100,100,100,100,2, ,0,0,0,0,2,994, , , ,2,2,2,2,2,2,080910,74,566249,1,-.69793120018739,2
2024,      340301001  6,      340301001,3403,10,6,3403,2024,1493,6,1999,1194,24,2,1,1,1429,16,65,4,0,3403,8,8,1,2,3,0,0,0, ,0, , ,529,1,0,1,PE6,10,8,1,2,2,3,1,6,11,996,11,0,0,0,1,0,1,0,34,11,34, ,10,6,2,1,9,4,3,8,1,2,2,8,2,31,0,100,100,100,100,100,2,0,0,1,1,0,2,994, , , ,2,2,2,2,2,2,080910,74,566249,1,-.69793120018739,2
2024,      340301001  9,      340301001,3403,10,9,3403,2024,1493,2,2008,1298,16,1,1,1,1429,16,65,4,0,3403,8,8,1,2,3,0,0,0, ,0, , ,529,1,0,0,PE6,4,8,1,1,0,1,2,2,11,996,11,0,0,0,1,0,1,0,34,11,34, ,10,8,2,1,9,4,3,8,1,2,3,10,2,31,0,100,100,100,100,100,2, ,1,1,0,0,2,994, , , ,2,2,2,2,2,2,080910,74,566249,1,-.69793120018739,2
2024,      340301801  2,      340301801,3403,18,2,3403,2024,1493,10,1993,1126,30,4,1,1,1429,16,65,4,0,3403,8,8,1,2,1,0,0,0, ,0, ,1,529,1,0,1,PE6,13,8,1,3,8,3,1,6,11,996,11,1,0,0,0,0,0,0,11,11,34, ,1,6,2,1,4,2,1,8,1,2,2,2,1,25,0,100,100,100,100,100,2,0,1,1,1,0,8,994, , , ,2,2,2,2,2,2,080910,74,566249,1,-.836229402603728,2
2024,      340304701  1,      340304701,3403,47,1,3403,2024,1493,1,2001,1213,23,2,1,1,1429,16,65,4,0,3403,8,8,1,2,1,0,0,0, ,0, , ,529,1,0,1,PE6,17,8,1,2,10,3,3,3,11,996,11,1,0,0,1,0,0,0,34,31,31, ,10,14,2,1,1,0,1,8,1,2,5,1,2,23,0,100,100,100,100,100,2, ,0,1,0,0,2,994, , , ,2,2,2,2,2,2,080910,74,3276221,3,.366367930920724,2
2024,      340305101  1,      340305101,3403,51,1,3403,2024,1493,10,1993,1126,30,4,1,1,1429,16,65,4,0,3403,8,8,1,2,1,0,0,0, ,0, , ,529,1,0,1,PE6,25,8,1,1,8,1,2,2,11,996,11,1,0,1,0,0,0,0,34,11,34, ,10,8,2,1,3,1,1,8,1,2,3,1,2,30,0,100,100,100,100,100,2, ,0,1,3,0,95,994, , , ,2,2,2,2,2,2,080910,74,566249,2,-.458592127426313,2
2024,      340305501  2,      340305501,3403,55,2,3403,2024,1493,12,2001,1224,22,2,1,1,1429,16,65,4,0,3403,8,8,1,2,1,0,0,0, ,0, ,1,529,1,0,1,PE6,8,8,1,0,3,0,3,3,11,996,23,1,0,1,1,0,0,0,34,31,34, ,10,14,2,1,3,1,1,8,1,2,5,2,1,22,0,100,100,100,100,100,2, ,1,1,3,0,2,994, , , ,2,2,2,2,2,2,080910,74,566249,2,-.295017534330488,2
2024,      340306601  2,      340306601,3403,66,2,3403,2024,1493,10,1997,1174,26,3,1,1,1429,16,65,4,0,3403,8,8,1,2,2,0,0,0, ,0, ,1,529,1,0,1,PE6,7,8,1,3,10,3,2,2,11,996,11,1,1,1,1,0,1,0,34,11,34, ,10,8,2,1,3,0,1,8,1,2,3,2,1,34,0,100,100,100,100,100,2, ,0,1,1,0,2,994, , , ,2,2,2,2,2,2,080910,74,3276221,2,.212482218388005,2
2024,      340307501  1,      340307501,3403,75,1,3403,2024,1493,8,1997,1172,26,3,1,1,1429,16,65,4,0,3403,8,8,1,2,1,0,0,0, ,0, , ,529,1,0,1,PE6,10,8,1,3,4,3,2,4,11,996,22,1,0,1,0,0,0,0,34,31,34, ,10,10,2,1,3,1,1,8,1,2,3,1,2,26,0,100,100,100,100,100,2, ,1,1,1,0,8,994, , , ,2,2,2,2,2,2,080910,74,566249,2,-.402630556604428,2
2024,      340308701  2,      340308701,3403,87,2,3403,2024,1493,12,1977,936,46,7,1,1,1429,16,65,4,0,3403,8,8,1,2,1,0,0,0, ,0, ,1,529,1,0,1,PE6,20,8,1,3,22,3,1,1,11,996,11,1,0,1,1,0,0,0,34,31,31, ,1,1,2,1,3,1,1,8,1,2,1,2,1,44,0,100,100,100,100,100,1,0,0,1,1,0,2,994, , , ,2,2,2,2,2,2,080910,74,3276221,2,.147965822668714,2
2024,      340401601  1,      340401601,3404,16,1,3404,2024,1489,12,1979,960,44,6,1,1,1429,20,61,4,0,3404,8,8,2,3,1,0,0,0, ,0, ,2,1646,1,0,1,PE6,14,8,2,3,24,3,1,6,11,996,22,1,1,0,0,0,0,0,34,21,34, ,1,6,3,1,3,0,1,8,2,3,2,1,2,44,0,100,100,100,100,100,2,0,0,1,1,0,8,994, , , ,2,2,2,2,2,2,080906,75,575292,1,-.977029819835213,2
2024,      340401701  1,      340401701,3404,17,1,3404,2024,1489,8,1978,944,45,7,1,1,1429,20,61,4,0,3404,8,8,2,3,1,0,0,0, ,0, , ,1646,1,0,1,PE6,19,8,2,0,3,0,2,5,11,996,22,1,1,0,0,0,0,0,11,21,34, ,10,11,3,1,2,0,1,8,2,3,4,1,2,45,0,100,100,100,100,100,2, ,0,3,0,0,8,994, , , ,2,2,2,2,2,2,080906,75,575292,1,-1.11857452722956,2
2024,      340402101  2,      340402101,3404,21,2,3404,2024,1489,8,1986,1041,37,5,1,1,1429,20,61,4,0,3404,8,8,2,3,1,0,0,0, ,0, ,1,1646,1,0,1,PE6,20,8,2,3,14,3,1,5,11,996,22,1,1,1,0,1,0,0,34,21,34, ,10,5,3,1,4,0,2,8,2,3,1,2,1,43,0,100,100,100,100,100,1,1,2,1,1,0,8,994, , , ,2,2,2,2,2,2,080906,75,575292,2,-.527683812727486,2
2024,      340402101  3,      340402101,3404,21,3,3404,2024,1489,12,2008,1309,15,1,1,1,1429,20,61,4,0,3404,8,8,2,3,1,0,0,0, ,0, , ,1646,1,0,0,PE6,24,8,2,2,11,2,2,3,11,996,22,1,1,1,0,1,0,0,34,21,34, ,10,9,3,1,4,0,2,8,2,3,3,3,1,43,0,100,100,100,100,100,2, ,1,1,1,0,8,994, , , ,2,2,2,2,2,2,080906,75,575292,2,-.527683812727486,2
2024,      340402201  2,      340402201,3404,22,2,3404,2024,1489,6,2004,1255,19,1,1,1,1429,20,61,4,0,3404,8,8,2,3,1,0,0,0, ,0, ,1,1646,1,0,1,PE6,26,8,2,3,1,3,2,5,11,996,22,1,1,0,1,0,0,0,11,21,34, ,1,11,3,1,3,1,1,8,2,3,4,2,1,25,0,100,100,100,100,100,2, ,0,3,0,0,8,994, , , ,2,2,2,2,2,2,080906,75,221584,1,-1.12164139731939,2
2024,      340405701  2,      340405701,3404,57,2,3404,2024,1489,9,1977,933,46,7,1,1,1429,20,61,4,0,3404,8,8,2,3,1,0,0,0, ,0, ,1,1646,1,0,1,PE6,7,8,2,3,95, ,1,5,11,996,22,1,1,0,0,0,1,0,11,21,34, ,10,5,3,1,6,1,1,8,2,3,1,2,1,54,0,100,100,100,100,100,2,0,0,3,1,0,8,994, , , ,2,2,2,2,2,2,080906,75,221584,1,-1.19869931899817,2
2024,      340405801  2,      340405801,3404,58,2,3404,2024,1489,4,1986,1036,37,5,1,1,1429,20,61,4,0,3404,8,8,2,3,1,0,0,0, ,0, ,1,1646,1,0,1,PE6,3,8,2,0,4,1,2,5,11,996,22,1,1,1,1,0,1,0,34,21,34, ,10,11,3,1,4,1,1,8,2,3,4,2,1,48,0,100,100,100,100,100,2, ,1,1,3,0,2,994, , , ,2,2,2,2,2,2,080906,75,221584,2,-.403952043786494,2
2024,      340405901  2,      340405901,3404,59,2,3404,2024,1489,7,1982,992,41,6,1,1,1429,20,61,4,0,3404,8,8,2,3,1,0,0,0, ,0, ,1,1646,1,0,1,PE6,29,8,2,3,18,1,3,3,11,996,22,1,1,1,1,0,1,1,34,21,34, ,10,14,3,1,4,0,1,8,2,3,5,2,1,49,0,100,100,100,100,100,2, ,0,3,1,0,2,994, , , ,2,2,2,2,2,2,080906,75,575292,2,-.295598217319096,2
2024,      340407901  3,      340407901,3404,79,3,3404,2024,1489,11,1995,1151,28,3,1,1,1429,20,61,4,0,3404,8,8,2,3,1,0,0,0, ,0, ,4,1646,1,0,1,PE6,6,8,2,3,0,1,2,3,11,996,22,1,1,1,0,0,1,0,34,21,34, ,1,9,3,1,9,1,2,8,2,3,3,3,1,55,0,100,100,100,100,100,2, ,0,1,1,0,8,994, , , ,2,2,2,2,2,2,080906,75,221584,1,-.847270184953187,2
2024,      340407901  5,      340407901,3404,79,5,3404,2024,1489,3,2010,1324,13,0,1,1,1429,20,61,4,0,3404,8,8,2,3,2,0,0,0, ,0, , ,1646,1,0,0,PE6,24,8,2,3,4,0,2,2,11,996,22,1,1,1,0,0,1,0,34,21,34, ,1,8,3,1,9,1,2,8,2,3,3,5,1,55,0,100,100,100,100,100,2, ,1,1,2,0,8,994, , , ,2,2,2,2,2,2,080906,75,221584,1,-.847270184953187,0
2024,      340407901  9,      340407901,3404,79,9,3404,2024,1489,9,2001,1221,22,2,1,1,1429,20,61,4,0,3404,8,8,2,3,2,0,0,0, ,0, ,8,1646,1,0,0,PE6,6,8,2,3,4,1,2,1,11,996,22,1,1,1,0,0,1,0,34,21,34, ,1,7,3,1,9,1,2,8,2,3,3,4,1,55,0,100,100,100,100,100,2, ,1,1,1,0,8,994, , , ,2,2,2,2,2,2,080906,75,221584,1,-.847270184953187,2
2024,      340408101  1,      340408101,3404,81,1,3404,2024,1489,12,1988,1069,35,5,1,1,1429,20,61,4,0,3404,8,8,2,3,1,0,0,0, ,0, ,0,1646,1,0,1,PE6,24,8,2,1,3,1,2,5,11,996,22,1,1,0,0,0,0,0,11,21,34, ,10,11,3,1,2,1,1,8,2,3,4,1,2,35,0,100,100,100,100,100,2, ,1,3,1,0,2,994, , , ,2,2,2,2,2,2,080906,75,221584,1,-.812600469385207,2
2024,      340500601  2,      340500601,3405,6,2,3405,2024,1491,4,1994,1133,29,3,1,1,1429,18,63,4,0,3405,8,8,2,3,1,0,0,0, ,0, ,1,3147,1,0,1,PE6,28,8,2,2,95, ,2,3,11,996,11,1,0,0,0,0,1,0,21,21,33, ,1,9,3,1,4,0,1,8,2,3,3,2,1,32,0,100,100,100,100,100,2, ,0,1,1,0,2,994, , , ,2,2,2,2,2,2,081005,75,1565160,1,-.863654641731655,2
2024,      340500701  2,      340500701,3405,7,2,3405,2024,1491,10,1978,946,45,7,1,1,1429,18,63,4,0,3405,8,8,2,3,1,0,0,0, ,0, ,1,3147,1,0,1,PE6,5,8,2,3,95, ,1,3,11,996,11,1,1,1,1,0,0,0,11,21,33, ,1,3,3,1,4,1,2,8,2,3,1,2,1,48,0,100,100,100,100,100,2,1,0,3,1,0,2,994, , , ,2,2,2,2,2,2,081005,75,602851,1,-.762964777750652,2
2024,      340500701  3,      340500701,3405,7,3,3405,2024,1491, , , , , , ,6,1429,0,0,0,0,3405,8,8,2,3,1,0,0,0, ,0, , ,3147,1,0,0,PE6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,1,1,081005,75,0,1,-.762964777750652, 
2024,      340500901  2,      340500901,3405,9,2,3405,2024,1491,9,1980,969,43,6,1,1,1429,18,63,4,0,3405,8,8,2,3,2,0,0,0, ,0, ,1,3147,1,0,1,PE6,15,8,2,0,24,3,2,1,11,996,22,1,1,1,1,0,1,0,11,21,33, ,1,7,3,1,3,0,1,8,2,3,3,2,1,49,0,100,100,100,100,100,2, ,0,1,1,0,8,994, , , ,2,2,2,2,2,2,081005,75,1565160,1,-1.01110264786701,2
2024,      340501001  2,      340501001,3405,10,2,3405,2024,1491,12,1990,1093,33,4,1,1,1429,18,63,4,0,3405,8,8,2,3,1,0,0,0, ,0, ,1,3147,1,0,1,PE6,22,8,2,2,95, ,3,3,11,996,11,1,0,1,1,0,0,0,34,31,31, ,10,14,3,1,4,1,1,8,2,3,5,2,1,34,0,100,100,100,100,100,2, ,1,3,3,0,2,994, , , ,2,2,2,2,2,2,081005,75,602851,2,-.016002404613587,2
2024,      340501901  2,      340501901,3405,19,2,3405,2024,1491,4,2000,1204,23,2,1,1,1429,18,63,4,0,3405,8,8,2,3,2,0,0,0, ,0, ,1,3147,1,0,1,PE6,1,8,2,3,5,1,2,5,12,5,12,1,0,1,1,0,0,0,21,21,33, ,10,11,3,1,3,1,1,8,2,3,4,2,1,24,0,100,100,100,100,100,2, ,1,1,1,1,2,994, , , ,2,2,2,2,2,2,081005,75,602851,1,-.543757493249623,2
2024,      340502101  3,      340502101,3405,21,3,3405,2024,1491,2,1992,1106,32,4,1,1,1429,18,63,4,0,3405,8,8,2,3,4,0,0,0, ,0, ,2,3147,1,0,1,PE6,14,8,2,3,12,0,2,4,11,996,22,1,1,1,0,0,1,0,11,21,33, ,1,10,3,1,4,0,1,8,2,3,3,4,1,70,0,100,100,100,100,100,2, ,1,3,0,0,8,994, , , ,2,2,2,2,2,2,081005,75,1565160,1,-1.12948728954132,2
2024,      340509401  1,      340509401,3405,94,1,3405,2024,1491,7,1979,955,44,6,1,1,1429,18,63,4,0,3405,8,8,2,3,1,0,0,0, ,0, , ,3147,1,0,1,PE6,13,8,2,3,25,0,1,4,11,996,11,1,1,0,0,0,0,0,11,21,34, ,1,4,3,1,3,1,1,8,2,3,1,1,2,44,0,100,100,100,100,100,2,1,0,3,0,0,8,994, , , ,2,2,2,2,2,2,081005,75,602851,1,-1.04120061180157,2
2024,      340509501  2,      340509501,3405,95,2,3405,2024,1491,5,1991,1097,32,4,1,1,1429,18,63,4,0,3405,8,8,2,3,3,0,0,0, ,0, ,1,3147,1,0,1,PE6,20,8,2,3,95, ,2,2,11,996,22,1,0,0,0,0,0,0,11,21,33, ,1,8,3,1,4,1,1,8,2,3,3,2,1,32,0,100,100,100,100,100,2, ,1,0,0,0,8,994, , , ,2,2,2,2,2,2,081005,75,602851,1,-1.26584575975688,2
2024,      340509601  2,      340509601,3405,96,2,3405,2024,1491,8,1984,1017,39,5,1,1,1429,18,63,4,0,3405,8,8,2,3,2,0,0,0, ,0, ,1,3147,1,0,1,PE6,25,8,2,3,15,0,2,1,11,996,11,1,1,1,0,0,1,0,11,21,33, ,1,7,3,1,6,2,1,8,2,3,3,2,1,38,0,100,100,100,100,100,2, ,0,3,1,0,8,994, , , ,2,2,2,2,2,2,081005,75,602851,1,-.852056707176241,2
2024,      340509701  3,      340509701,3405,97,3,3405,2024,1491,2,1995,1142,29,3,1,1,1429,18,63,4,0,3405,8,8,2,3,1,0,0,0, ,0, ,0,3147,1,0,1,PE6,13,8,2,3,96, ,3,4,97,997,97,7,7,7,7,7,7,7,97,97,97, ,1,15,3,2,4,1,1,97,7,7,5,3,2,51,7,100,100,100,100,100,2, ,1,1,1,7,97, , , , ,2,2,2,2,2,2,081005,75,602851,1,-.930970465136623,2
2024,      340600401  2,      340600401,3406,4,2,3406,2024,1493,10,1978,947,45,7,1,1,1429,16,65,4,0,3406,8,8,2,3,1,0,0,0, ,0, ,1,2893,1,0,1,PE6,27,8,2,2,95, ,1,3,41,1,32,0,1,0,0,0,0,0,11,21,34, ,1,3,3,1,6,0,1,8,2,3,1,2,1,51,0,100,100,100,100,100,0,0,0,3,0, ,8,994, , , ,2,2,2,2,2,2,081001,75,904511,1,-1.72953581705705,2
2024,      340601801  2,      340601801,3406,18,2,3406,2024,1493,10,1985,1031,38,5,1,1,1429,16,65,4,0,3406,8,8,2,3,1,0,0,0, ,0, ,1,2893,1,0,1,PE6,14,8,2,3,95, ,2,3,11,996,22,1,1,1,1,0,1,0,34,21,33, ,10,9,3,1,2,0,1,8,2,3,3,2,1,51,0,100,100,100,100,100,2, ,1,3,1,0,8,994, , , ,2,2,2,2,2,2,081001,75,904511,1,-.605756653591812,2
2024,      340604101  5,      340604101,3406,41,5,3406,2024,1493,6,1996,1159,27,3,1,1,1429,16,65,4,0,3406,8,8,2,3,1,0,0,0, ,0, , ,2893,1,0,1,PE6,27,8,2,2,2,0,2,5,11,996,22,1,1,0,0,0,0,0,11,21,34, ,1,11,3,1,6,1,1,8,2,3,4,3,1,64,0,100,100,100,100,100,2, ,1,1,0,0,8,994, , , ,2,2,2,2,2,2,081001,75,348390,1,-1.29398287830356,2
2024,      340700401  2,      340700401,3407,4,2,3407,2024,1492,10,1998,1186,25,3,1,1,1429,17,64,4,0,3407,8,8,2,3,1,0,0,0, ,0, ,1,2798,1,0,1,PE6,6,8,2,3,1,3,1,6,12,1,12,1,1,1,0,0,1,0,11,21,34, ,10,6,3,1,4,1,1,8,2,3,2,2,1,27,0,100,100,100,100,100,2,1,0,3,2,1,2,994, , , ,2,2,2,2,2,2,081103,75,1555009,1,-.828391299326805,2
2024,      340702401  2,      340702401,3407,24,2,3407,2024,1492,3,1997,1167,27,3,1,1,1429,17,64,4,0,3407,8,8,2,3,1,0,0,0, ,0, ,1,2798,1,0,1,PE6,12,8,2,3,1,3,2,5,13,10,32,1,1,0,0,0,1,0,34,31,34, ,10,11,3,1,3,1,1,8,2,3,4,2,1,28,0,100,100,100,100,100,2, ,0,0,0, ,2,994, , , ,2,2,2,2,2,2,081103,75,598941,1,-.699026262832913,2
2024,      340702501  1,      340702501,3407,25,1,3407,2024,1492,8,1987,1052,36,5,1,1,1429,17,64,4,0,3407,8,8,2,3,1,0,0,0, ,0, , ,2798,1,0,1,PE6,3,8,2,3,5,3,2,3,11,996,11,1,1,1,0,0,1,0,34,31,34, ,1,9,3,1,4,1,2,8,2,3,3,1,2,36,0,100,100,100,100,100,2, ,0,3,1,0,2,994, , , ,2,2,2,2,2,2,081103,75,598941,2,-.467957447917881,2
2024,      340702501  3,      340702501,3407,25,3,3407,2024,1492,4,2004,1253,19,1,1,1,1429,17,64,4,0,3407,8,8,2,3,1,0,0,0, ,0, ,0,2798,1,0,0,PE6,26,8,2,0,0,0,2,5,11,996,11,1,1,1,0,0,1,0,34,31,34, ,1,11,3,1,4,1,2,8,2,3,4,3,2,36,0,100,100,100,100,100,2, ,1,3,2,0,2,994, , , ,2,2,2,2,2,2,081103,75,598941,2,-.467957447917881,2
2024,      340703601  1,      340703601,3407,36,1,3407,2024,1492,10,1990,1090,33,4,1,1,1429,17,64,4,0,3407,8,8,2,3,1,0,0,0, ,0, ,0,2798,1,0,1,PE6,15,8,2,3,3,1,3,3,11,996,11,1,0,1,0,0,0,0,21,21,31, ,10,14,3,1,2,1,1,8,2,3,5,1,2,33,0,100,100,100,100,100,2, ,0,1,0,0,2,994, , , ,2,2,2,2,2,2,081103,75,598941,1,-.705734474443934,2
2024,      340705101  2,      340705101,3407,51,2,3407,2024,1492,6,1982,991,41,6,1,1,1429,17,64,4,0,3407,8,8,2,3,1,0,0,0, ,0, ,1,2798,1,0,1,PE6,24,8,2,3,18,3,2,3,11,996,11,1,1,0,0,0,0,0,11,21,34, ,1,9,3,1,5,0,1,8,2,3,3,2,1,44,0,100,100,100,100,100,2, ,0,3,0,0,8,994, , , ,2,2,2,2,2,2,081103,75,1555009,1,-1.048006010974,2
2024,      340705401  2,      340705401,3407,54,2,3407,2024,1492,7,2003,1244,20,2,1,1,1429,17,64,4,0,3407,8,8,2,3,1,0,0,0, ,0, ,1,2798,1,0,1,PE6,30,8,2,2,95, ,2,5,11,996,32,1,1,1,0,0,1,0,11,21,34, ,10,11,3,1,3,1,1,8,2,3,4,2,1,25,0,100,100,100,100,100,2, ,1,3,1, ,8,994, , , ,2,2,2,2,2,2,081103,75,598941,1,-1.20697246457734,2
2024,      340706801  1,      340706801,3407,68,1,3407,2024,1492,5,1995,1146,28,3,1,1,1429,17,64,4,0,3407,8,8,2,3,1,0,0,0, ,0, ,2,2798,1,0,1,PE6,29,8,2,2,95, ,3,5,12,1,12,1,1,1,0,0,0,1,21,21,34, ,1,16,3,1,4,1,1,8,2,3,5,1,2,28,0,100,100,100,100,100,2, ,1,3,1,1,8,994, , , ,2,2,2,2,2,2,081103,75,598941,1,-.935535943545633,2
2024,      340707301  1,      340707301,3407,73,1,3407,2024,1492,5,1999,1193,24,2,1,1,1429,17,64,4,0,3407,8,8,2,3,1,0,0,0, ,0, ,2,2798,1,0,1,PE6,23,8,2,0,8,0,2,4,11,996,11,1,1,1,1,0,1,0,34,21,34, ,10,10,3,1,3,1,1,8,2,3,3,1,2,24,0,100,100,100,100,100,2, ,1,3,3,0,2,994, , , ,2,2,2,2,2,2,081103,75,1555009,2,-5.58159589807428E-005,2
2024,      340707901  2,      340707901,3407,79,2,3407,2024,1492,9,1977,933,46,7,1,1,1429,17,64,4,0,3407,8,8,2,3,3,0,0,0, ,0, ,1,2798,1,0,1,PE6,20,8,2,3,2,3,2,4,11,996,11,1,1,0,0,0,0,0,11,21,34, ,1,10,3,1,4,1,1,8,2,3,3,2,1,56,0,100,100,100,100,100,2, ,0,3,1,0,8,994, , , ,2,2,2,2,2,2,081103,75,598941,1,-1.15369363450656,2
2024,      340709101  2,      340709101,3407,91,2,3407,2024,1492,3,1988,1059,36,5,1,1,1429,17,64,4,0,3407,8,8,2,3,1,0,0,0, ,0, ,1,2798,1,0,1,PE6,23,8,2,0,10,0,2,5,12,3,12,1,0,1,0,0,1,0,34,21,34, ,10,11,3,1,4,2,1,8,2,3,4,2,1,38,0,100,100,100,100,100,2, ,1,1,1,1,8,994, , , ,2,2,2,2,2,2,081103,75,598941,1,-1.00672504317935,2
2024,      340709801  2,      340709801,3407,98,2,3407,2024,1492,8,1990,1088,33,4,1,1,1429,17,64,4,0,3407,8,8,2,3,2,0,0,0, ,0, ,1,2798,1,0,0,PE6,18,8,2,2,4,0,2,4,11,996,11,1,0,1,0,0,0,0,34,21,34, ,10,10,3,1,5,2,2,8,2,3,3,2,1,38,0,100,100,100,100,100,2, ,0,3,3,0,8,994, , , ,2,2,2,2,2,2,081103,75,598941,1,-.646682168813535,2
2024,      340709801  3,      340709801,3407,98,3,3407,2024,1492,2,2009,1310,15,1,1,1,1429,17,64,4,0,3407,8,8,2,3,4,0,0,0, ,0, , ,2798,1,0,1,PE6,23,8,2,0,4,0,2,3,11,996,11,1,0,1,0,0,0,0,34,21,34, ,10,9,3,1,5,2,2,8,2,3,3,11,1,38,0,100,100,100,100,100,2, ,1,1,3,0,8,994, , , ,2,2,2,2,2,2,081103,75,598941,1,-.646682168813535,2
2024,      340709901  2,      340709901,3407,99,2,3407,2024,1492,7,1984,1015,39,5,1,1,1429,17,64,4,0,3407,8,8,2,3,2,0,0,0, ,0, ,1,2798,1,0,1,PE6,15,8,2,2,95, ,2,2,11,996,21,1,1,0,0,0,1,0,11,21,34, ,1,8,3,1,5,1,1,8,2,3,3,2,1,47,0,100,100,100,100,100,2, ,0,3,0,0,8,994, , , ,2,2,2,2,2,2,081103,75,598941,1,-1.18567820199832,2
2024,      340804101  3,      340804101,3408,41,3,3408,2024,1492,4,1992,1108,32,4,1,1,1429,17,64,4,0,3408,8,8,2,3,2,0,0,0, ,0, ,0,3653,1,0,1,PE6,11,8,2,2,4,0,2,5,11,996,11,1,1,0,1,0,1,0,11,21,33, ,1,11,3,1,7,1,1,8,2,3,4,3,1,55,0,100,100,100,100,100,2, ,0,3,0,0,8,994, , , ,2,2,2,2,2,2,080206,75,485676,2,-.47191884064315,2
2024,      340804401  2,      340804401,3408,44,2,3408,2024,1492,12,1977,936,46,7,1,1,1429,17,64,4,0,3408,8,8,2,3,1,0,0,0, ,0, ,1,3653,1,0,1,PE6,23,8,2,3,4,0,1,3,11,996,11,1,0,1,0,0,0,1,34,21,33, ,10,3,3,1,3,0,1,8,2,3,1,2,1,49,0,100,100,100,100,100,1,0,0,0,3,0,2,994, , , ,2,2,2,2,2,2,080206,75,1260943,2,-.191080511228361,2
2024,      340804501  2,      340804501,3408,45,2,3408,2024,1492,6,1984,1014,39,5,1,1,1429,17,64,4,0,3408,8,8,2,3,3,0,0,0, ,0, ,1,3653,1,0,1,PE6,13,8,2,3,95, ,1,2,11,996,11,1,1,0,0,0,0,0,11,21,33, ,1,2,3,1,4,0,1,8,2,3,1,2,1,47,0,100,100,100,100,100,0,0,0,3,1,0,8,994, , , ,2,2,2,2,2,2,080206,75,1260943,1,-1.11170132471168,2
2024,      340804501  3,      340804501,3408,45,3,3408,2024,1492,5,2009,1314,14,0,1,1,1429,17,64,4,0,3408,8,8,2,3,2,0,0,0, ,0, , ,3653,1,0,0,PE6,26,8,2,2,12,2,2,2,11,996,11,1,1,0,0,0,0,0,11,21,33, ,1,8,3,1,4,0,1,8,2,3,3,3,1,47,0,100,100,100,100,100,2, ,1,1,1,0,8,994, , , ,2,2,2,2,2,2,080206,75,1260943,1,-1.11170132471168,0
2024,      340804501  4,      340804501,3408,45,4,3408,2024,1492,12,2011,1344,12,0,1,1,1429,17,64,4,0,3408,8,8,2,3,2,0,0,0, ,0, , ,3653,1,0,0,PE6,9,8,2,2,95, ,1,6,11,996,11,1,1,0,0,0,0,0,11,21,33, ,1,6,3,1,4,0,1,8,2,3,2,3,1,47,0,100,100,100,100,100,2,0,2,1,1,0,8,994, , , ,2,2,2,2,2,2,080206,75,1260943,1,-1.11170132471168,0
